"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"1995","Slovakia","Terajoule","Electrical energy","Consumption in Energy Sector","14,245",""
"1996","Slovakia","Terajoule","Electrical energy","Consumption in Energy Sector","12,564",""
"1997","Slovakia","Terajoule","Electrical energy","Consumption in Energy Sector","13,424",""
"1998","Slovakia","Terajoule","Electrical energy","Consumption in Energy Sector","12,557",""
"1999","Slovakia","Terajoule","Electrical energy","Consumption in Energy Sector","12,722",""
"2000","Slovakia","Terajoule","Electrical energy","Consumption in Energy Sector","14,202",""
"2001","Slovakia","Terajoule","Electrical energy","Consumption in Energy Sector","12,218",""
"2002","Slovakia","Terajoule","Electrical energy","Consumption in Energy Sector","15,066",""
"2003","Slovakia","Terajoule","Electrical energy","Consumption in Energy Sector","13,698",""
"2004","Slovakia","Terajoule","Electrical energy","Consumption in Energy Sector","11,704",""
"2005","Slovakia","Terajoule","Electrical energy","Consumption in Energy Sector","12,769",""
"2006","Slovakia","Terajoule","Electrical energy","Consumption in Energy Sector","13,910",""
"2007","Slovakia","Terajoule","Electrical energy","Consumption in Energy Sector","12,949",""
"2008","Slovakia","Terajoule","Electrical energy","Consumption in Energy Sector","12,636",""
"2009","Slovakia","Terajoule","Electrical energy","Consumption in Energy Sector","12,053",""
"2010","Slovakia","Terajoule","Electrical energy","Consumption in Energy Sector","12,640",""
"2011","Slovakia","Terajoule","Electrical energy","Consumption in Energy Sector","13,266",""
"2012","Slovakia","Terajoule","Electrical energy","Consumption in Energy Sector","12,568",""
"2013","Slovakia","Terajoule","Electrical energy","Consumption in Energy Sector","9,896",""
"2014","Slovakia","Terajoule","Electrical energy","Consumption in Energy Sector","12,276",""
"2015","Slovakia","Terajoule","Electrical energy","Consumption in Energy Sector","11,776",""
"1990","Finland","Terajoule","Electrical energy","Consumption in Energy Sector","11,938",""
"1991","Finland","Terajoule","Electrical energy","Consumption in Energy Sector","12,377",""
"1992","Finland","Terajoule","Electrical energy","Consumption in Energy Sector","12,017",""
"1993","Finland","Terajoule","Electrical energy","Consumption in Energy Sector","13,180",""
"1994","Finland","Terajoule","Electrical energy","Consumption in Energy Sector","14,998",""
"1995","Finland","Terajoule","Electrical energy","Consumption in Energy Sector","15,138",""
"1996","Finland","Terajoule","Electrical energy","Consumption in Energy Sector","13,532",""
"1997","Finland","Terajoule","Electrical energy","Consumption in Energy Sector","13,468",""
"1998","Finland","Terajoule","Electrical energy","Consumption in Energy Sector","13,032",""
"1999","Finland","Terajoule","Electrical energy","Consumption in Energy Sector","12,845",""
"2000","Finland","Terajoule","Electrical energy","Consumption in Energy Sector","12,496",""
"2001","Finland","Terajoule","Electrical energy","Consumption in Energy Sector","14,609",""
"2002","Finland","Terajoule","Electrical energy","Consumption in Energy Sector","15,088",""
"2003","Finland","Terajoule","Electrical energy","Consumption in Energy Sector","17,399",""
"2004","Finland","Terajoule","Electrical energy","Consumption in Energy Sector","16,448",""
"2005","Finland","Terajoule","Electrical energy","Consumption in Energy Sector","13,003",""
"2006","Finland","Terajoule","Electrical energy","Consumption in Energy Sector","16,546",""
"2007","Finland","Terajoule","Electrical energy","Consumption in Energy Sector","16,646",""
"2008","Finland","Terajoule","Electrical energy","Consumption in Energy Sector","15,156",""
"2009","Finland","Terajoule","Electrical energy","Consumption in Energy Sector","15,066",""
"2010","Finland","Terajoule","Electrical energy","Consumption in Energy Sector","17,082",""
"2011","Finland","Terajoule","Electrical energy","Consumption in Energy Sector","15,800",""
"2012","Finland","Terajoule","Electrical energy","Consumption in Energy Sector","14,450",""
"2013","Finland","Terajoule","Electrical energy","Consumption in Energy Sector","15,246",""
"2014","Finland","Terajoule","Electrical energy","Consumption in Energy Sector","14,112",""
"2015","Finland","Terajoule","Electrical energy","Consumption in Energy Sector","13,079",""
"1990","Sweden","Terajoule","Electrical energy","Consumption in Energy Sector","52,632",""
"1991","Sweden","Terajoule","Electrical energy","Consumption in Energy Sector","53,485",""
"1992","Sweden","Terajoule","Electrical energy","Consumption in Energy Sector","22,003",""
"1993","Sweden","Terajoule","Electrical energy","Consumption in Energy Sector","21,856",""
"1994","Sweden","Terajoule","Electrical energy","Consumption in Energy Sector","23,029",""
"1995","Sweden","Terajoule","Electrical energy","Consumption in Energy Sector","22,752",""
"1996","Sweden","Terajoule","Electrical energy","Consumption in Energy Sector","23,274",""
"1997","Sweden","Terajoule","Electrical energy","Consumption in Energy Sector","23,274",""
"1998","Sweden","Terajoule","Electrical energy","Consumption in Energy Sector","24,631",""
"1999","Sweden","Terajoule","Electrical energy","Consumption in Energy Sector","23,983",""
"2000","Sweden","Terajoule","Electrical energy","Consumption in Energy Sector","21,949",""
"2001","Sweden","Terajoule","Electrical energy","Consumption in Energy Sector","22,680",""
"2002","Sweden","Terajoule","Electrical energy","Consumption in Energy Sector","20,884",""
"2003","Sweden","Terajoule","Electrical energy","Consumption in Energy Sector","19,973",""
"2004","Sweden","Terajoule","Electrical energy","Consumption in Energy Sector","21,337",""
"2005","Sweden","Terajoule","Electrical energy","Consumption in Energy Sector","22,943",""
"2006","Sweden","Terajoule","Electrical energy","Consumption in Energy Sector","20,650",""
"2007","Sweden","Terajoule","Electrical energy","Consumption in Energy Sector","23,353",""
"2008","Sweden","Terajoule","Electrical energy","Consumption in Energy Sector","23,677",""
"2009","Sweden","Terajoule","Electrical energy","Consumption in Energy Sector","22,961",""
"2010","Sweden","Terajoule","Electrical energy","Consumption in Energy Sector","25,675",""
"2011","Sweden","Terajoule","Electrical energy","Consumption in Energy Sector","23,371",""
"2012","Sweden","Terajoule","Electrical energy","Consumption in Energy Sector","24,563",""
"2013","Sweden","Terajoule","Electrical energy","Consumption in Energy Sector","23,584",""
"2014","Sweden","Terajoule","Electrical energy","Consumption in Energy Sector","23,767",""
"2015","Sweden","Terajoule","Electrical energy","Consumption in Energy Sector","21,830",""
"1990","United Kingdom","Terajoule","Electrical energy","Consumption in Energy Sector","108,853",""
"1991","United Kingdom","Terajoule","Electrical energy","Consumption in Energy Sector","109,768",""
"1992","United Kingdom","Terajoule","Electrical energy","Consumption in Energy Sector","110,826",""
"1993","United Kingdom","Terajoule","Electrical energy","Consumption in Energy Sector","105,919",""
"1994","United Kingdom","Terajoule","Electrical energy","Consumption in Energy Sector","92,182",""
"1995","United Kingdom","Terajoule","Electrical energy","Consumption in Energy Sector","98,024",""
"1996","United Kingdom","Terajoule","Electrical energy","Consumption in Energy Sector","98,521",""
"1997","United Kingdom","Terajoule","Electrical energy","Consumption in Energy Sector","98,712",""
"1998","United Kingdom","Terajoule","Electrical energy","Consumption in Energy Sector","100,984",""
"1999","United Kingdom","Terajoule","Electrical energy","Consumption in Energy Sector","96,797",""
"2000","United Kingdom","Terajoule","Electrical energy","Consumption in Energy Sector","99,281",""
"2001","United Kingdom","Terajoule","Electrical energy","Consumption in Energy Sector","99,976",""
"2002","United Kingdom","Terajoule","Electrical energy","Consumption in Energy Sector","101,671",""
"2003","United Kingdom","Terajoule","Electrical energy","Consumption in Energy Sector","102,949",""
"2004","United Kingdom","Terajoule","Electrical energy","Consumption in Energy Sector","94,630",""
"2005","United Kingdom","Terajoule","Electrical energy","Consumption in Energy Sector","97,096",""
"2006","United Kingdom","Terajoule","Electrical energy","Consumption in Energy Sector","100,865",""
"2007","United Kingdom","Terajoule","Electrical energy","Consumption in Energy Sector","102,290",""
"2008","United Kingdom","Terajoule","Electrical energy","Consumption in Energy Sector","92,768",""
"2009","United Kingdom","Terajoule","Electrical energy","Consumption in Energy Sector","93,154",""
"2010","United Kingdom","Terajoule","Electrical energy","Consumption in Energy Sector","92,578",""
"2011","United Kingdom","Terajoule","Electrical energy","Consumption in Energy Sector","91,069",""
"2012","United Kingdom","Terajoule","Electrical energy","Consumption in Energy Sector","93,841",""
"2013","United Kingdom","Terajoule","Electrical energy","Consumption in Energy Sector","96,642",""
"2014","United Kingdom","Terajoule","Electrical energy","Consumption in Energy Sector","91,278",""
"2015","United Kingdom","Terajoule","Electrical energy","Consumption in Energy Sector","91,130",""
"1990","Iceland","Terajoule","Electrical energy","Consumption in Energy Sector","223",""
"1991","Iceland","Terajoule","Electrical energy","Consumption in Energy Sector","382",""
"1992","Iceland","Terajoule","Electrical energy","Consumption in Energy Sector","702",""
"1993","Iceland","Terajoule","Electrical energy","Consumption in Energy Sector","702",""
"1994","Iceland","Terajoule","Electrical energy","Consumption in Energy Sector","720",""
"1995","Iceland","Terajoule","Electrical energy","Consumption in Energy Sector","821",""
"1996","Iceland","Terajoule","Electrical energy","Consumption in Energy Sector","734",""
"1997","Iceland","Terajoule","Electrical energy","Consumption in Energy Sector","875",""
"1998","Iceland","Terajoule","Electrical energy","Consumption in Energy Sector","781",""
"1999","Iceland","Terajoule","Electrical energy","Consumption in Energy Sector","914",""
"2000","Iceland","Terajoule","Electrical energy","Consumption in Energy Sector","1,008",""
"2001","Iceland","Terajoule","Electrical energy","Consumption in Energy Sector","1,062",""
"2002","Iceland","Terajoule","Electrical energy","Consumption in Energy Sector","1,080",""
"2003","Iceland","Terajoule","Electrical energy","Consumption in Energy Sector","1,058",""
"2004","Iceland","Terajoule","Electrical energy","Consumption in Energy Sector","1,091",""
"2005","Iceland","Terajoule","Electrical energy","Consumption in Energy Sector","1,210",""
"2006","Iceland","Terajoule","Electrical energy","Consumption in Energy Sector","1,246",""
"2007","Iceland","Terajoule","Electrical energy","Consumption in Energy Sector","1,476",""
"2008","Iceland","Terajoule","Electrical energy","Consumption in Energy Sector","1,674",""
"2009","Iceland","Terajoule","Electrical energy","Consumption in Energy Sector","1,724",""
"2010","Iceland","Terajoule","Electrical energy","Consumption in Energy Sector","1,681",""
"2011","Iceland","Terajoule","Electrical energy","Consumption in Energy Sector","1,807",""
"2012","Iceland","Terajoule","Electrical energy","Consumption in Energy Sector","1,508",""
"2013","Iceland","Terajoule","Electrical energy","Consumption in Energy Sector","1,015",""
"2014","Iceland","Terajoule","Electrical energy","Consumption in Energy Sector","3,024",""
"2015","Iceland","Terajoule","Electrical energy","Consumption in Energy Sector","2,819",""
"1990","Norway","Terajoule","Electrical energy","Consumption in Energy Sector","6,066",""
"1991","Norway","Terajoule","Electrical energy","Consumption in Energy Sector","5,969",""
"1992","Norway","Terajoule","Electrical energy","Consumption in Energy Sector","6,498",""
"1993","Norway","Terajoule","Electrical energy","Consumption in Energy Sector","6,415",""
"1994","Norway","Terajoule","Electrical energy","Consumption in Energy Sector","7,319",""
"1995","Norway","Terajoule","Electrical energy","Consumption in Energy Sector","6,541",""
"1996","Norway","Terajoule","Electrical energy","Consumption in Energy Sector","5,648",""
"1997","Norway","Terajoule","Electrical energy","Consumption in Energy Sector","6,959",""
"1998","Norway","Terajoule","Electrical energy","Consumption in Energy Sector","8,917",""
"1999","Norway","Terajoule","Electrical energy","Consumption in Energy Sector","7,175",""
"2000","Norway","Terajoule","Electrical energy","Consumption in Energy Sector","6,559",""
"2001","Norway","Terajoule","Electrical energy","Consumption in Energy Sector","7,798",""
"2002","Norway","Terajoule","Electrical energy","Consumption in Energy Sector","6,026",""
"2003","Norway","Terajoule","Electrical energy","Consumption in Energy Sector","6,840",""
"2004","Norway","Terajoule","Electrical energy","Consumption in Energy Sector","7,762",""
"2005","Norway","Terajoule","Electrical energy","Consumption in Energy Sector","13,590",""
"2006","Norway","Terajoule","Electrical energy","Consumption in Energy Sector","14,206",""
"2007","Norway","Terajoule","Electrical energy","Consumption in Energy Sector","16,499",""
"2008","Norway","Terajoule","Electrical energy","Consumption in Energy Sector","17,773",""
"2009","Norway","Terajoule","Electrical energy","Consumption in Energy Sector","22,450",""
"2010","Norway","Terajoule","Electrical energy","Consumption in Energy Sector","25,196",""
"2011","Norway","Terajoule","Electrical energy","Consumption in Energy Sector","25,682",""
"2012","Norway","Terajoule","Electrical energy","Consumption in Energy Sector","29,160",""
"2013","Norway","Terajoule","Electrical energy","Consumption in Energy Sector","27,691",""
"2014","Norway","Terajoule","Electrical energy","Consumption in Energy Sector","29,178",""
"2015","Norway","Terajoule","Electrical energy","Consumption in Energy Sector","31,435",""
"1990","Montenegro","Terajoule","Electrical energy","Consumption in Energy Sector","0",""
"1991","Montenegro","Terajoule","Electrical energy","Consumption in Energy Sector","0",""
"1992","Montenegro","Terajoule","Electrical energy","Consumption in Energy Sector","0",""
"1993","Montenegro","Terajoule","Electrical energy","Consumption in Energy Sector","0",""
"1994","Montenegro","Terajoule","Electrical energy","Consumption in Energy Sector","0",""
"1995","Montenegro","Terajoule","Electrical energy","Consumption in Energy Sector","0",""
"1996","Montenegro","Terajoule","Electrical energy","Consumption in Energy Sector","0",""
"1997","Montenegro","Terajoule","Electrical energy","Consumption in Energy Sector","0",""
"1998","Montenegro","Terajoule","Electrical energy","Consumption in Energy Sector","0",""
"1999","Montenegro","Terajoule","Electrical energy","Consumption in Energy Sector","0",""
"2000","Montenegro","Terajoule","Electrical energy","Consumption in Energy Sector","0",""
"2001","Montenegro","Terajoule","Electrical energy","Consumption in Energy Sector","0",""
"2002","Montenegro","Terajoule","Electrical energy","Consumption in Energy Sector","0",""
"2003","Montenegro","Terajoule","Electrical energy","Consumption in Energy Sector","0",""
"2004","Montenegro","Terajoule","Electrical energy","Consumption in Energy Sector","0",""
"2005","Montenegro","Terajoule","Electrical energy","Consumption in Energy Sector","410",""
"2006","Montenegro","Terajoule","Electrical energy","Consumption in Energy Sector","403",""
"2007","Montenegro","Terajoule","Electrical energy","Consumption in Energy Sector","378",""
"2008","Montenegro","Terajoule","Electrical energy","Consumption in Energy Sector","508",""
"2009","Montenegro","Terajoule","Electrical energy","Consumption in Energy Sector","292",""
"2010","Montenegro","Terajoule","Electrical energy","Consumption in Energy Sector","526",""
"2011","Montenegro","Terajoule","Electrical energy","Consumption in Energy Sector","551",""
"2012","Montenegro","Terajoule","Electrical energy","Consumption in Energy Sector","508",""
"2013","Montenegro","Terajoule","Electrical energy","Consumption in Energy Sector","490",""
"2014","Montenegro","Terajoule","Electrical energy","Consumption in Energy Sector","486",""
"2015","Montenegro","Terajoule","Electrical energy","Consumption in Energy Sector","472",""
"1990","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Consumption in Energy Sector","1,904",""
"1991","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Consumption in Energy Sector","1,922",""
"1992","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Consumption in Energy Sector","1,908",""
"1993","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Consumption in Energy Sector","1,145",""
"1994","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Consumption in Energy Sector","1,814",""
"1995","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Consumption in Energy Sector","1,822",""
"1996","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Consumption in Energy Sector","2,084",""
"1997","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Consumption in Energy Sector","2,149",""
"1998","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Consumption in Energy Sector","2,588",""
"1999","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Consumption in Energy Sector","2,380",""
"2000","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Consumption in Energy Sector","2,462",""
"2001","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Consumption in Energy Sector","2,534",""
"2002","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Consumption in Energy Sector","2,423",""
"2003","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Consumption in Energy Sector","2,473",""
"2004","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Consumption in Energy Sector","2,527",""
"2005","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Consumption in Energy Sector","2,599",""
"2006","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Consumption in Energy Sector","2,444",""
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Consumption in Energy Sector","2,635",""
"2008","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Consumption in Energy Sector","2,531",""
"2009","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Consumption in Energy Sector","2,473",""
"2010","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Consumption in Energy Sector","2,221",""
"2011","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Consumption in Energy Sector","2,408",""
"2012","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Consumption in Energy Sector","2,268",""
"2013","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Consumption in Energy Sector","2,052",""
"2014","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Consumption in Energy Sector","1,930",""
"2015","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Consumption in Energy Sector","1,786",""
"1990","Albania","Terajoule","Electrical energy","Consumption in Energy Sector","126",""
"1991","Albania","Terajoule","Electrical energy","Consumption in Energy Sector","94",""
"1992","Albania","Terajoule","Electrical energy","Consumption in Energy Sector","104",""
"1993","Albania","Terajoule","Electrical energy","Consumption in Energy Sector","122",""
"1994","Albania","Terajoule","Electrical energy","Consumption in Energy Sector","137",""
"1995","Albania","Terajoule","Electrical energy","Consumption in Energy Sector","115",""
"1996","Albania","Terajoule","Electrical energy","Consumption in Energy Sector","169",""
"1997","Albania","Terajoule","Electrical energy","Consumption in Energy Sector","140",""
"1998","Albania","Terajoule","Electrical energy","Consumption in Energy Sector","79",""
"1999","Albania","Terajoule","Electrical energy","Consumption in Energy Sector","166",""
"2000","Albania","Terajoule","Electrical energy","Consumption in Energy Sector","144",""
"2001","Albania","Terajoule","Electrical energy","Consumption in Energy Sector","137",""
"2002","Albania","Terajoule","Electrical energy","Consumption in Energy Sector","418",""
"2003","Albania","Terajoule","Electrical energy","Consumption in Energy Sector","335",""
"2004","Albania","Terajoule","Electrical energy","Consumption in Energy Sector","94",""
"2005","Albania","Terajoule","Electrical energy","Consumption in Energy Sector","295",""
"2006","Albania","Terajoule","Electrical energy","Consumption in Energy Sector","796",""
"2007","Albania","Terajoule","Electrical energy","Consumption in Energy Sector","50",""
"2008","Albania","Terajoule","Electrical energy","Consumption in Energy Sector","421",""
"2009","Albania","Terajoule","Electrical energy","Consumption in Energy Sector","18",""
"2010","Albania","Terajoule","Electrical energy","Consumption in Energy Sector","18",""
"2011","Albania","Terajoule","Electrical energy","Consumption in Energy Sector","2,704",""
"2012","Albania","Terajoule","Electrical energy","Consumption in Energy Sector","2,369",""
"2013","Albania","Terajoule","Electrical energy","Consumption in Energy Sector","1,588",""
"2014","Albania","Terajoule","Electrical energy","Consumption in Energy Sector","594",""
"2015","Albania","Terajoule","Electrical energy","Consumption in Energy Sector","529",""
"1990","Serbia","Terajoule","Electrical energy","Consumption in Energy Sector","9,954",""
"1991","Serbia","Terajoule","Electrical energy","Consumption in Energy Sector","10,739",""
"1992","Serbia","Terajoule","Electrical energy","Consumption in Energy Sector","11,012",""
"1993","Serbia","Terajoule","Electrical energy","Consumption in Energy Sector","15,415",""
"1994","Serbia","Terajoule","Electrical energy","Consumption in Energy Sector","11,221",""
"1995","Serbia","Terajoule","Electrical energy","Consumption in Energy Sector","13,162",""
"1996","Serbia","Terajoule","Electrical energy","Consumption in Energy Sector","16,351",""
"1997","Serbia","Terajoule","Electrical energy","Consumption in Energy Sector","17,669",""
"1998","Serbia","Terajoule","Electrical energy","Consumption in Energy Sector","17,197",""
"1999","Serbia","Terajoule","Electrical energy","Consumption in Energy Sector","15,318",""
"2000","Serbia","Terajoule","Electrical energy","Consumption in Energy Sector","15,343",""
"2001","Serbia","Terajoule","Electrical energy","Consumption in Energy Sector","16,142",""
"2002","Serbia","Terajoule","Electrical energy","Consumption in Energy Sector","16,315",""
"2003","Serbia","Terajoule","Electrical energy","Consumption in Energy Sector","15,674",""
"2004","Serbia","Terajoule","Electrical energy","Consumption in Energy Sector","11,884",""
"2005","Serbia","Terajoule","Electrical energy","Consumption in Energy Sector","12,668",""
"2006","Serbia","Terajoule","Electrical energy","Consumption in Energy Sector","15,275",""
"2007","Serbia","Terajoule","Electrical energy","Consumption in Energy Sector","15,055",""
"2008","Serbia","Terajoule","Electrical energy","Consumption in Energy Sector","13,475",""
"2009","Serbia","Terajoule","Electrical energy","Consumption in Energy Sector","12,647",""
"2010","Serbia","Terajoule","Electrical energy","Consumption in Energy Sector","12,719",""
"2011","Serbia","Terajoule","Electrical energy","Consumption in Energy Sector","14,080",""
"2012","Serbia","Terajoule","Electrical energy","Consumption in Energy Sector","13,622",""
"2013","Serbia","Terajoule","Electrical energy","Consumption in Energy Sector","15,430",""
"2014","Serbia","Terajoule","Electrical energy","Consumption in Energy Sector","13,277",""
"2015","Serbia","Terajoule","Electrical energy","Consumption in Energy Sector","15,966",""
"1990","Turkey","Terajoule","Electrical energy","Consumption in Energy Sector","18,644",""
"1991","Turkey","Terajoule","Electrical energy","Consumption in Energy Sector","21,254",""
"1992","Turkey","Terajoule","Electrical energy","Consumption in Energy Sector","23,357",""
"1993","Turkey","Terajoule","Electrical energy","Consumption in Energy Sector","23,162",""
"1994","Turkey","Terajoule","Electrical energy","Consumption in Energy Sector","24,966",""
"1995","Turkey","Terajoule","Electrical energy","Consumption in Energy Sector","23,936",""
"1996","Turkey","Terajoule","Electrical energy","Consumption in Energy Sector","27,018",""
"1997","Turkey","Terajoule","Electrical energy","Consumption in Energy Sector","26,114",""
"1998","Turkey","Terajoule","Electrical energy","Consumption in Energy Sector","26,438",""
"1999","Turkey","Terajoule","Electrical energy","Consumption in Energy Sector","27,846",""
"2000","Turkey","Terajoule","Electrical energy","Consumption in Energy Sector","31,129",""
"2001","Turkey","Terajoule","Electrical energy","Consumption in Energy Sector","29,617",""
"2002","Turkey","Terajoule","Electrical energy","Consumption in Energy Sector","25,520",""
"2003","Turkey","Terajoule","Electrical energy","Consumption in Energy Sector","24,246",""
"2004","Turkey","Terajoule","Electrical energy","Consumption in Energy Sector","25,762",""
"2005","Turkey","Terajoule","Electrical energy","Consumption in Energy Sector","29,192",""
"2006","Turkey","Terajoule","Electrical energy","Consumption in Energy Sector","30,334",""
"2007","Turkey","Terajoule","Electrical energy","Consumption in Energy Sector","38,023",""
"2008","Turkey","Terajoule","Electrical energy","Consumption in Energy Sector","39,499",""
"2009","Turkey","Terajoule","Electrical energy","Consumption in Energy Sector","36,572",""
"2010","Turkey","Terajoule","Electrical energy","Consumption in Energy Sector","36,713",""
"2011","Turkey","Terajoule","Electrical energy","Consumption in Energy Sector","50,191",""
"2012","Turkey","Terajoule","Electrical energy","Consumption in Energy Sector","49,738",""
"2013","Turkey","Terajoule","Electrical energy","Consumption in Energy Sector","46,994",""
"2014","Turkey","Terajoule","Electrical energy","Consumption in Energy Sector","52,009",""
"2015","Turkey","Terajoule","Electrical energy","Consumption in Energy Sector","51,793",""
"1990","Bosnia and Herzegovina","Terajoule","Electrical energy","Consumption in Energy Sector","10,624","p"
"1991","Bosnia and Herzegovina","Terajoule","Electrical energy","Consumption in Energy Sector","9,608","p"
"1992","Bosnia and Herzegovina","Terajoule","Electrical energy","Consumption in Energy Sector","3,128","p"
"1993","Bosnia and Herzegovina","Terajoule","Electrical energy","Consumption in Energy Sector","198","p"
"1994","Bosnia and Herzegovina","Terajoule","Electrical energy","Consumption in Energy Sector","274","p"
"1995","Bosnia and Herzegovina","Terajoule","Electrical energy","Consumption in Energy Sector","245","p"
"1996","Bosnia and Herzegovina","Terajoule","Electrical energy","Consumption in Energy Sector","389","p"
"1997","Bosnia and Herzegovina","Terajoule","Electrical energy","Consumption in Energy Sector","1,098","p"
"1998","Bosnia and Herzegovina","Terajoule","Electrical energy","Consumption in Energy Sector","3,172","p"
"1999","Bosnia and Herzegovina","Terajoule","Electrical energy","Consumption in Energy Sector","5,162","p"
"2000","Bosnia and Herzegovina","Terajoule","Electrical energy","Consumption in Energy Sector","6,322","p"
"2001","Bosnia and Herzegovina","Terajoule","Electrical energy","Consumption in Energy Sector","5,101","p"
"2002","Bosnia and Herzegovina","Terajoule","Electrical energy","Consumption in Energy Sector","4,187","p"
"2003","Bosnia and Herzegovina","Terajoule","Electrical energy","Consumption in Energy Sector","4,374","p"
"2004","Bosnia and Herzegovina","Terajoule","Electrical energy","Consumption in Energy Sector","4,943","p"
"2005","Bosnia and Herzegovina","Terajoule","Electrical energy","Consumption in Energy Sector","5,000","p"
"2006","Bosnia and Herzegovina","Terajoule","Electrical energy","Consumption in Energy Sector","5,389","p"
"2007","Bosnia and Herzegovina","Terajoule","Electrical energy","Consumption in Energy Sector","4,770","p"
"2008","Bosnia and Herzegovina","Terajoule","Electrical energy","Consumption in Energy Sector","4,421","p"
"2009","Bosnia and Herzegovina","Terajoule","Electrical energy","Consumption in Energy Sector","4,824","p"
"2010","Bosnia and Herzegovina","Terajoule","Electrical energy","Consumption in Energy Sector","4,846","p"
"2011","Bosnia and Herzegovina","Terajoule","Electrical energy","Consumption in Energy Sector","5,234","p"
"2012","Bosnia and Herzegovina","Terajoule","Electrical energy","Consumption in Energy Sector","5,202","p"
"2013","Bosnia and Herzegovina","Terajoule","Electrical energy","Consumption in Energy Sector","4,950","p"
"2014","Bosnia and Herzegovina","Terajoule","Electrical energy","Consumption in Energy Sector","5,094","p"
"2015","Bosnia and Herzegovina","Terajoule","Electrical energy","Consumption in Energy Sector","5,130","p"
"1990","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Consumption in Energy Sector","0",""
"1991","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Consumption in Energy Sector","0",""
"1992","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Consumption in Energy Sector","0",""
"1993","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Consumption in Energy Sector","0",""
"1994","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Consumption in Energy Sector","0",""
"1995","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Consumption in Energy Sector","0",""
"1996","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Consumption in Energy Sector","0",""
"1997","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Consumption in Energy Sector","0",""
"1998","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Consumption in Energy Sector","0",""
"1999","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Consumption in Energy Sector","0",""
"2000","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Consumption in Energy Sector","1,199",""
"2001","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Consumption in Energy Sector","1,516",""
"2002","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Consumption in Energy Sector","1,505",""
"2003","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Consumption in Energy Sector","1,469",""
"2004","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Consumption in Energy Sector","2,164",""
"2005","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Consumption in Energy Sector","1,660",""
"2006","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Consumption in Energy Sector","1,667",""
"2007","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Consumption in Energy Sector","1,807",""
"2008","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Consumption in Energy Sector","1,958",""
