"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"2000","Albania","Terajoule","Electrical energy","Primary production",":",""
"2001","Albania","Terajoule","Electrical energy","Primary production",":",""
"2002","Albania","Terajoule","Electrical energy","Primary production",":",""
"2003","Albania","Terajoule","Electrical energy","Primary production",":",""
"2004","Albania","Terajoule","Electrical energy","Primary production",":",""
"2005","Albania","Terajoule","Electrical energy","Primary production",":",""
"2006","Albania","Terajoule","Electrical energy","Primary production",":",""
"2007","Albania","Terajoule","Electrical energy","Primary production",":",""
"2008","Albania","Terajoule","Electrical energy","Primary production",":",""
"2009","Albania","Terajoule","Electrical energy","Primary production",":",""
"2010","Albania","Terajoule","Electrical energy","Primary production",":",""
"2011","Albania","Terajoule","Electrical energy","Primary production",":",""
"2012","Albania","Terajoule","Electrical energy","Primary production",":",""
"2013","Albania","Terajoule","Electrical energy","Primary production",":",""
"2014","Albania","Terajoule","Electrical energy","Primary production",":",""
"2015","Albania","Terajoule","Electrical energy","Primary production",":",""
"1990","Serbia","Terajoule","Electrical energy","Primary production",":",""
"1991","Serbia","Terajoule","Electrical energy","Primary production",":",""
"1992","Serbia","Terajoule","Electrical energy","Primary production",":",""
"1993","Serbia","Terajoule","Electrical energy","Primary production",":",""
"1994","Serbia","Terajoule","Electrical energy","Primary production",":",""
"1995","Serbia","Terajoule","Electrical energy","Primary production",":",""
"1996","Serbia","Terajoule","Electrical energy","Primary production",":",""
"1997","Serbia","Terajoule","Electrical energy","Primary production",":",""
"1998","Serbia","Terajoule","Electrical energy","Primary production",":",""
"1999","Serbia","Terajoule","Electrical energy","Primary production",":",""
"2000","Serbia","Terajoule","Electrical energy","Primary production",":",""
"2001","Serbia","Terajoule","Electrical energy","Primary production",":",""
"2002","Serbia","Terajoule","Electrical energy","Primary production",":",""
"2003","Serbia","Terajoule","Electrical energy","Primary production",":",""
"2004","Serbia","Terajoule","Electrical energy","Primary production",":",""
"2005","Serbia","Terajoule","Electrical energy","Primary production",":",""
"2006","Serbia","Terajoule","Electrical energy","Primary production",":",""
"2007","Serbia","Terajoule","Electrical energy","Primary production",":",""
"2008","Serbia","Terajoule","Electrical energy","Primary production",":",""
"2009","Serbia","Terajoule","Electrical energy","Primary production",":",""
"2010","Serbia","Terajoule","Electrical energy","Primary production",":",""
"2011","Serbia","Terajoule","Electrical energy","Primary production",":",""
"2012","Serbia","Terajoule","Electrical energy","Primary production",":",""
"2013","Serbia","Terajoule","Electrical energy","Primary production",":",""
"2014","Serbia","Terajoule","Electrical energy","Primary production",":",""
"2015","Serbia","Terajoule","Electrical energy","Primary production",":",""
"1990","Turkey","Terajoule","Electrical energy","Primary production",":",""
"1991","Turkey","Terajoule","Electrical energy","Primary production",":",""
"1992","Turkey","Terajoule","Electrical energy","Primary production",":",""
"1993","Turkey","Terajoule","Electrical energy","Primary production",":",""
"1994","Turkey","Terajoule","Electrical energy","Primary production",":",""
"1995","Turkey","Terajoule","Electrical energy","Primary production",":",""
"1996","Turkey","Terajoule","Electrical energy","Primary production",":",""
"1997","Turkey","Terajoule","Electrical energy","Primary production",":",""
"1998","Turkey","Terajoule","Electrical energy","Primary production",":",""
"1999","Turkey","Terajoule","Electrical energy","Primary production",":",""
"2000","Turkey","Terajoule","Electrical energy","Primary production",":",""
"2001","Turkey","Terajoule","Electrical energy","Primary production",":",""
"2002","Turkey","Terajoule","Electrical energy","Primary production",":",""
"2003","Turkey","Terajoule","Electrical energy","Primary production",":",""
"2004","Turkey","Terajoule","Electrical energy","Primary production",":",""
"2005","Turkey","Terajoule","Electrical energy","Primary production",":",""
"2006","Turkey","Terajoule","Electrical energy","Primary production",":",""
"2007","Turkey","Terajoule","Electrical energy","Primary production",":",""
"2008","Turkey","Terajoule","Electrical energy","Primary production",":",""
"2009","Turkey","Terajoule","Electrical energy","Primary production",":",""
"2010","Turkey","Terajoule","Electrical energy","Primary production",":",""
"2011","Turkey","Terajoule","Electrical energy","Primary production",":",""
"2012","Turkey","Terajoule","Electrical energy","Primary production",":",""
"2013","Turkey","Terajoule","Electrical energy","Primary production",":",""
"2014","Turkey","Terajoule","Electrical energy","Primary production",":",""
"2015","Turkey","Terajoule","Electrical energy","Primary production",":",""
"1990","Bosnia and Herzegovina","Terajoule","Electrical energy","Primary production",":",""
"1991","Bosnia and Herzegovina","Terajoule","Electrical energy","Primary production",":",""
"1992","Bosnia and Herzegovina","Terajoule","Electrical energy","Primary production",":",""
"1993","Bosnia and Herzegovina","Terajoule","Electrical energy","Primary production",":",""
"1994","Bosnia and Herzegovina","Terajoule","Electrical energy","Primary production",":",""
"1995","Bosnia and Herzegovina","Terajoule","Electrical energy","Primary production",":",""
"1996","Bosnia and Herzegovina","Terajoule","Electrical energy","Primary production",":",""
"1997","Bosnia and Herzegovina","Terajoule","Electrical energy","Primary production",":",""
"1998","Bosnia and Herzegovina","Terajoule","Electrical energy","Primary production",":",""
"1999","Bosnia and Herzegovina","Terajoule","Electrical energy","Primary production",":",""
"2000","Bosnia and Herzegovina","Terajoule","Electrical energy","Primary production",":",""
"2001","Bosnia and Herzegovina","Terajoule","Electrical energy","Primary production",":",""
"2002","Bosnia and Herzegovina","Terajoule","Electrical energy","Primary production",":",""
"2003","Bosnia and Herzegovina","Terajoule","Electrical energy","Primary production",":",""
"2004","Bosnia and Herzegovina","Terajoule","Electrical energy","Primary production",":",""
"2005","Bosnia and Herzegovina","Terajoule","Electrical energy","Primary production",":",""
"2006","Bosnia and Herzegovina","Terajoule","Electrical energy","Primary production",":",""
"2007","Bosnia and Herzegovina","Terajoule","Electrical energy","Primary production",":",""
"2008","Bosnia and Herzegovina","Terajoule","Electrical energy","Primary production",":",""
"2009","Bosnia and Herzegovina","Terajoule","Electrical energy","Primary production",":",""
"2010","Bosnia and Herzegovina","Terajoule","Electrical energy","Primary production",":",""
"2011","Bosnia and Herzegovina","Terajoule","Electrical energy","Primary production",":",""
"2012","Bosnia and Herzegovina","Terajoule","Electrical energy","Primary production",":",""
"2013","Bosnia and Herzegovina","Terajoule","Electrical energy","Primary production",":",""
"2014","Bosnia and Herzegovina","Terajoule","Electrical energy","Primary production",":",""
"2015","Bosnia and Herzegovina","Terajoule","Electrical energy","Primary production",":",""
"1990","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Primary production",":",""
"1991","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Primary production",":",""
"1992","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Primary production",":",""
"1993","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Primary production",":",""
"1994","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Primary production",":",""
"1995","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Primary production",":",""
"1996","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Primary production",":",""
"1997","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Primary production",":",""
"1998","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Primary production",":",""
"1999","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Primary production",":",""
"2000","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Primary production",":",""
"2001","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Primary production",":",""
"2002","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Primary production",":",""
"2003","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Primary production",":",""
"2004","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Primary production",":",""
"2005","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Primary production",":",""
"2006","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Primary production",":",""
"2007","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Primary production",":",""
"2008","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Primary production",":",""
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Primary production",":",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Primary production",":",""
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Primary production",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Primary production",":",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Primary production",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Primary production",":",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Primary production",":",""
"1990","Moldova","Terajoule","Electrical energy","Primary production",":",""
"1991","Moldova","Terajoule","Electrical energy","Primary production",":",""
"1992","Moldova","Terajoule","Electrical energy","Primary production",":",""
"1993","Moldova","Terajoule","Electrical energy","Primary production",":",""
"1994","Moldova","Terajoule","Electrical energy","Primary production",":",""
"1995","Moldova","Terajoule","Electrical energy","Primary production",":",""
"1996","Moldova","Terajoule","Electrical energy","Primary production",":",""
"1997","Moldova","Terajoule","Electrical energy","Primary production",":",""
"1998","Moldova","Terajoule","Electrical energy","Primary production",":",""
"1999","Moldova","Terajoule","Electrical energy","Primary production",":",""
"2000","Moldova","Terajoule","Electrical energy","Primary production",":",""
"2001","Moldova","Terajoule","Electrical energy","Primary production",":",""
"2002","Moldova","Terajoule","Electrical energy","Primary production",":",""
"2003","Moldova","Terajoule","Electrical energy","Primary production",":",""
"2004","Moldova","Terajoule","Electrical energy","Primary production",":",""
"2005","Moldova","Terajoule","Electrical energy","Primary production",":",""
"2006","Moldova","Terajoule","Electrical energy","Primary production",":",""
"2007","Moldova","Terajoule","Electrical energy","Primary production",":",""
"2008","Moldova","Terajoule","Electrical energy","Primary production",":",""
"2009","Moldova","Terajoule","Electrical energy","Primary production",":",""
"2010","Moldova","Terajoule","Electrical energy","Primary production",":",""
"2011","Moldova","Terajoule","Electrical energy","Primary production",":",""
"2012","Moldova","Terajoule","Electrical energy","Primary production",":",""
"2013","Moldova","Terajoule","Electrical energy","Primary production",":",""
"2014","Moldova","Terajoule","Electrical energy","Primary production",":",""
"2015","Moldova","Terajoule","Electrical energy","Primary production",":",""
"1990","Ukraine","Terajoule","Electrical energy","Primary production",":",""
"1991","Ukraine","Terajoule","Electrical energy","Primary production",":",""
"1992","Ukraine","Terajoule","Electrical energy","Primary production",":",""
"1993","Ukraine","Terajoule","Electrical energy","Primary production",":",""
"1994","Ukraine","Terajoule","Electrical energy","Primary production",":",""
"1995","Ukraine","Terajoule","Electrical energy","Primary production",":",""
"1996","Ukraine","Terajoule","Electrical energy","Primary production",":",""
"1997","Ukraine","Terajoule","Electrical energy","Primary production",":",""
"1998","Ukraine","Terajoule","Electrical energy","Primary production",":",""
"1999","Ukraine","Terajoule","Electrical energy","Primary production",":",""
"2000","Ukraine","Terajoule","Electrical energy","Primary production",":",""
"2001","Ukraine","Terajoule","Electrical energy","Primary production",":",""
"2002","Ukraine","Terajoule","Electrical energy","Primary production",":",""
"2003","Ukraine","Terajoule","Electrical energy","Primary production",":",""
"2004","Ukraine","Terajoule","Electrical energy","Primary production",":",""
"2005","Ukraine","Terajoule","Electrical energy","Primary production",":",""
"2006","Ukraine","Terajoule","Electrical energy","Primary production",":",""
"2007","Ukraine","Terajoule","Electrical energy","Primary production",":",""
"2008","Ukraine","Terajoule","Electrical energy","Primary production",":",""
"2009","Ukraine","Terajoule","Electrical energy","Primary production",":",""
"2010","Ukraine","Terajoule","Electrical energy","Primary production",":",""
"2011","Ukraine","Terajoule","Electrical energy","Primary production",":",""
"2012","Ukraine","Terajoule","Electrical energy","Primary production",":",""
"2013","Ukraine","Terajoule","Electrical energy","Primary production",":",""
"2014","Ukraine","Terajoule","Electrical energy","Primary production",":",""
"2015","Ukraine","Terajoule","Electrical energy","Primary production",":",""
